TIER,VETERAN,WINS,REQUEST_REGION,INACTIVE,HOTSTREAK,QUEUE,LOSSES,FRESHBLOOD,SUMMONERNAME,LEAGUEPOINTS
MASTER,FALSE,155,br1,FALSE,FALSE,RANKED_SOLO_5x5,134,FALSE,zHisooka,132
MASTER,FALSE,297,br1,FALSE,FALSE,RANKED_SOLO_5x5,289,FALSE,Maybe I will ,0
MASTER,FALSE,128,br1,FALSE,TRUE,RANKED_SOLO_5x5,123,TRUE,TiuChico,1
MASTER,TRUE,263,br1,FALSE,FALSE,RANKED_SOLO_5x5,237,FALSE,korex,257
MASTER,FALSE,141,br1,FALSE,FALSE,RANKED_SOLO_5x5,80,FALSE,guduvi212,199
MASTER,TRUE,291,br1,FALSE,FALSE,RANKED_SOLO_5x5,283,FALSE,Giky,169
MASTER,FALSE,194,br1,FALSE,FALSE,RANKED_SOLO_5x5,182,FALSE,Huekaiser,225
MASTER,TRUE,178,br1,FALSE,FALSE,RANKED_SOLO_5x5,181,FALSE,meet yourself,66
MASTER,TRUE,142,br1,FALSE,FALSE,RANKED_SOLO_5x5,129,FALSE,Cestarii,369
MASTER,TRUE,401,br1,FALSE,FALSE,RANKED_SOLO_5x5,398,FALSE,ll  Escanor  ll,341
MASTER,FALSE,609,br1,FALSE,FALSE,RANKED_SOLO_5x5,601,FALSE,IIllIIIlllI,172
MASTER,TRUE,308,br1,FALSE,FALSE,RANKED_SOLO_5x5,286,FALSE,Daydreäm,56
MASTER,TRUE,730,br1,FALSE,FALSE,RANKED_SOLO_5x5,690,FALSE,agelso picoleres,292
MASTER,FALSE,180,br1,FALSE,FALSE,RANKED_SOLO_5x5,162,FALSE,mink,253
MASTER,TRUE,302,br1,FALSE,TRUE,RANKED_SOLO_5x5,284,FALSE,Krugner,309
MASTER,FALSE,127,br1,FALSE,TRUE,RANKED_SOLO_5x5,131,FALSE,2003 08 17,68
MASTER,FALSE,115,br1,FALSE,TRUE,RANKED_SOLO_5x5,106,FALSE,Gorillaz 2000s,74
MASTER,FALSE,72,br1,FALSE,FALSE,RANKED_SOLO_5x5,39,FALSE,swoxm,26
MASTER,FALSE,535,br1,FALSE,FALSE,RANKED_SOLO_5x5,522,TRUE,ASHZINHO FANBOY,117
MASTER,FALSE,575,br1,FALSE,TRUE,RANKED_SOLO_5x5,525,TRUE,BUDUVIWESER,94
MASTER,TRUE,205,br1,FALSE,FALSE,RANKED_SOLO_5x5,200,FALSE,Littlee,197
MASTER,FALSE,345,br1,FALSE,FALSE,RANKED_SOLO_5x5,345,FALSE,PaCleo,81
MASTER,FALSE,431,br1,FALSE,FALSE,RANKED_SOLO_5x5,394,FALSE,Morro García,43
MASTER,FALSE,431,br1,FALSE,TRUE,RANKED_SOLO_5x5,425,TRUE,Lephtty,19
MASTER,TRUE,617,br1,FALSE,FALSE,RANKED_SOLO_5x5,528,FALSE,Viico7,238
MASTER,FALSE,61,br1,FALSE,FALSE,RANKED_SOLO_5x5,50,FALSE,Quarter BlueMoon,122
MASTER,FALSE,329,br1,FALSE,FALSE,RANKED_SOLO_5x5,319,FALSE,wu guan feng yue,340
MASTER,FALSE,215,br1,FALSE,TRUE,RANKED_SOLO_5x5,151,TRUE,hobbl,35
MASTER,TRUE,459,br1,FALSE,FALSE,RANKED_SOLO_5x5,449,FALSE,Eco de LUXden,312
MASTER,TRUE,196,br1,FALSE,FALSE,RANKED_SOLO_5x5,183,FALSE,Nami D0 Tietê,478
MASTER,FALSE,642,br1,FALSE,FALSE,RANKED_SOLO_5x5,576,FALSE,BoundlessConcept,7
MASTER,FALSE,692,br1,FALSE,FALSE,RANKED_SOLO_5x5,680,TRUE,Fenishir,72
MASTER,FALSE,256,br1,FALSE,FALSE,RANKED_SOLO_5x5,202,FALSE,h n z   tzhar,29
MASTER,FALSE,179,br1,FALSE,FALSE,RANKED_SOLO_5x5,146,FALSE,KrastyeI,352
MASTER,FALSE,290,br1,FALSE,FALSE,RANKED_SOLO_5x5,239,FALSE,LsSazon,59
MASTER,FALSE,130,br1,FALSE,FALSE,RANKED_SOLO_5x5,104,TRUE,Muimi,104
MASTER,FALSE,201,br1,FALSE,FALSE,RANKED_SOLO_5x5,162,FALSE,Will Chernobyl,17
MASTER,FALSE,68,br1,FALSE,FALSE,RANKED_SOLO_5x5,41,FALSE,11 04 06,18
MASTER,FALSE,324,br1,FALSE,FALSE,RANKED_SOLO_5x5,285,FALSE,redGwen,34
MASTER,TRUE,165,br1,FALSE,FALSE,RANKED_SOLO_5x5,140,FALSE,Zanildeva,116
MASTER,FALSE,162,br1,FALSE,FALSE,RANKED_SOLO_5x5,121,FALSE,Flandre369Bin,15
MASTER,FALSE,64,br1,FALSE,FALSE,RANKED_SOLO_5x5,58,FALSE,doin mah best,137
MASTER,FALSE,234,br1,FALSE,TRUE,RANKED_SOLO_5x5,217,FALSE,Ader Katze,117
MASTER,TRUE,332,br1,FALSE,FALSE,RANKED_SOLO_5x5,311,FALSE,JuanMartinDefu,401
MASTER,FALSE,479,br1,FALSE,FALSE,RANKED_SOLO_5x5,444,FALSE,Aälba,43
MASTER,FALSE,438,br1,FALSE,FALSE,RANKED_SOLO_5x5,421,FALSE,Grimmjow Blade,377
MASTER,FALSE,123,br1,FALSE,FALSE,RANKED_SOLO_5x5,111,TRUE,Weaker Reborn,1
MASTER,FALSE,395,br1,FALSE,FALSE,RANKED_SOLO_5x5,369,FALSE,Felindao,64
MASTER,TRUE,481,br1,FALSE,FALSE,RANKED_SOLO_5x5,490,FALSE,wolfinho123,321
MASTER,FALSE,139,br1,FALSE,FALSE,RANKED_SOLO_5x5,125,FALSE,Pekdidio,177
MASTER,FALSE,242,br1,FALSE,FALSE,RANKED_SOLO_5x5,239,FALSE,Tokoyami,52
MASTER,TRUE,312,br1,FALSE,FALSE,RANKED_SOLO_5x5,278,FALSE,Jeans,271
MASTER,TRUE,357,br1,FALSE,TRUE,RANKED_SOLO_5x5,366,FALSE,Caatas,193
MASTER,FALSE,193,br1,FALSE,FALSE,RANKED_SOLO_5x5,91,FALSE,Qua Qua,451
MASTER,TRUE,510,br1,FALSE,TRUE,RANKED_SOLO_5x5,491,FALSE,love carol,366
MASTER,TRUE,201,br1,FALSE,FALSE,RANKED_SOLO_5x5,200,FALSE,FTB Curitibas,150
MASTER,TRUE,321,br1,FALSE,FALSE,RANKED_SOLO_5x5,285,FALSE,UFG Moriba,225
MASTER,FALSE,363,br1,FALSE,FALSE,RANKED_SOLO_5x5,354,FALSE,coinflipargxd,278
MASTER,FALSE,210,br1,FALSE,FALSE,RANKED_SOLO_5x5,185,TRUE,The Slayerr RX,0
MASTER,TRUE,585,br1,FALSE,FALSE,RANKED_SOLO_5x5,537,FALSE,FA Louis,114
MASTER,FALSE,229,br1,FALSE,FALSE,RANKED_SOLO_5x5,223,FALSE,161299,173
MASTER,TRUE,243,br1,FALSE,FALSE,RANKED_SOLO_5x5,225,FALSE,March 07th,365
MASTER,FALSE,102,br1,FALSE,FALSE,RANKED_SOLO_5x5,84,FALSE,Akynawa,65
MASTER,FALSE,289,br1,FALSE,FALSE,RANKED_SOLO_5x5,253,TRUE,Glockzzin ,405
MASTER,FALSE,154,br1,FALSE,FALSE,RANKED_SOLO_5x5,121,TRUE,Yuumi Grudenta,31
MASTER,TRUE,187,br1,FALSE,FALSE,RANKED_SOLO_5x5,167,FALSE,Ayanämi,298
MASTER,TRUE,441,br1,FALSE,FALSE,RANKED_SOLO_5x5,417,FALSE,ganymedd,68
MASTER,FALSE,78,br1,FALSE,FALSE,RANKED_SOLO_5x5,46,FALSE,Skïttz,0
MASTER,FALSE,136,br1,FALSE,FALSE,RANKED_SOLO_5x5,101,TRUE,nukan2,531
MASTER,FALSE,201,br1,FALSE,FALSE,RANKED_SOLO_5x5,209,FALSE, Limã1,38
MASTER,FALSE,116,br1,FALSE,FALSE,RANKED_SOLO_5x5,85,FALSE,StyleTex,144
MASTER,TRUE,484,br1,FALSE,FALSE,RANKED_SOLO_5x5,472,FALSE,Satoru Göjo,246
MASTER,FALSE,371,br1,FALSE,TRUE,RANKED_SOLO_5x5,355,TRUE,Neozinho,1
MASTER,FALSE,237,br1,FALSE,FALSE,RANKED_SOLO_5x5,219,FALSE,Suêra,376
MASTER,TRUE,550,br1,FALSE,FALSE,RANKED_SOLO_5x5,492,FALSE,rictov,421
MASTER,FALSE,211,br1,FALSE,FALSE,RANKED_SOLO_5x5,200,FALSE,Meany Ranheta,64
MASTER,TRUE,665,br1,FALSE,FALSE,RANKED_SOLO_5x5,620,FALSE,Matucks,93
MASTER,FALSE,236,br1,FALSE,FALSE,RANKED_SOLO_5x5,219,TRUE,Yaseon,70
MASTER,FALSE,193,br1,FALSE,FALSE,RANKED_SOLO_5x5,148,TRUE,17115723,1
MASTER,TRUE,200,br1,FALSE,FALSE,RANKED_SOLO_5x5,158,FALSE,DLN,307
MASTER,TRUE,172,br1,FALSE,FALSE,RANKED_SOLO_5x5,158,FALSE,Brabinho,129
MASTER,TRUE,223,br1,FALSE,FALSE,RANKED_SOLO_5x5,202,FALSE,Murrinho,374
MASTER,FALSE,80,br1,FALSE,FALSE,RANKED_SOLO_5x5,86,TRUE,Ricardo,0
MASTER,TRUE,241,br1,FALSE,FALSE,RANKED_SOLO_5x5,207,FALSE,MatheusFurlan,362
MASTER,FALSE,429,br1,FALSE,FALSE,RANKED_SOLO_5x5,425,FALSE,N0N0,0
MASTER,TRUE,328,br1,FALSE,FALSE,RANKED_SOLO_5x5,287,FALSE,Calamidadl,172
MASTER,FALSE,468,br1,FALSE,FALSE,RANKED_SOLO_5x5,476,TRUE,The Cheater,50
MASTER,TRUE,699,br1,FALSE,FALSE,RANKED_SOLO_5x5,672,FALSE,dudu malvadeza,294
MASTER,FALSE,372,br1,FALSE,FALSE,RANKED_SOLO_5x5,348,TRUE,O Encantador,42
MASTER,TRUE,807,br1,FALSE,FALSE,RANKED_SOLO_5x5,797,FALSE,Kid Micro,23
MASTER,FALSE,102,br1,FALSE,FALSE,RANKED_SOLO_5x5,76,FALSE,Transfer from KR,145
MASTER,TRUE,720,br1,FALSE,FALSE,RANKED_SOLO_5x5,720,FALSE,Sadiazin,202
MASTER,TRUE,322,br1,FALSE,FALSE,RANKED_SOLO_5x5,303,FALSE,xrfyxx,494
MASTER,FALSE,351,br1,FALSE,FALSE,RANKED_SOLO_5x5,320,FALSE,SasukeJPP,184
MASTER,FALSE,81,br1,FALSE,FALSE,RANKED_SOLO_5x5,81,FALSE,HannibalKid,78
MASTER,TRUE,390,br1,FALSE,FALSE,RANKED_SOLO_5x5,301,FALSE,Labussiere,231
MASTER,FALSE,189,br1,FALSE,FALSE,RANKED_SOLO_5x5,132,FALSE,Mandi Mandrak,91
MASTER,FALSE,137,br1,FALSE,FALSE,RANKED_SOLO_5x5,120,FALSE,MP Megumin,0
MASTER,FALSE,95,br1,FALSE,TRUE,RANKED_SOLO_5x5,84,FALSE,röninblade,245
MASTER,TRUE,349,br1,FALSE,FALSE,RANKED_SOLO_5x5,314,FALSE,just discouraged,0
MASTER,TRUE,132,br1,FALSE,FALSE,RANKED_SOLO_5x5,109,FALSE,Noelly,105
MASTER,TRUE,426,br1,FALSE,FALSE,RANKED_SOLO_5x5,400,FALSE,EVO Folly,342
MASTER,FALSE,246,br1,FALSE,FALSE,RANKED_SOLO_5x5,201,TRUE,Lux Travessah,18
MASTER,FALSE,421,br1,FALSE,FALSE,RANKED_SOLO_5x5,424,FALSE,JHud,467
MASTER,FALSE,279,br1,FALSE,TRUE,RANKED_SOLO_5x5,260,TRUE,letd0wn,27
MASTER,TRUE,145,br1,FALSE,FALSE,RANKED_SOLO_5x5,110,FALSE,Dvientra,427
MASTER,FALSE,179,br1,FALSE,FALSE,RANKED_SOLO_5x5,170,FALSE,ThranduiI,266
MASTER,FALSE,121,br1,FALSE,TRUE,RANKED_SOLO_5x5,104,TRUE,A vida SNAKE JS,1
MASTER,FALSE,188,br1,FALSE,FALSE,RANKED_SOLO_5x5,146,FALSE,chovy010321,245
MASTER,FALSE,179,br1,FALSE,FALSE,RANKED_SOLO_5x5,152,FALSE,TwitchOLeoRamos,124
MASTER,FALSE,483,br1,FALSE,TRUE,RANKED_SOLO_5x5,439,TRUE,Shiraori1,321
MASTER,FALSE,141,br1,FALSE,FALSE,RANKED_SOLO_5x5,109,FALSE,ShaoIinPigSlayer,6
MASTER,FALSE,422,br1,FALSE,FALSE,RANKED_SOLO_5x5,402,FALSE,Snipp,479
MASTER,FALSE,291,br1,FALSE,FALSE,RANKED_SOLO_5x5,279,FALSE,O THRESHÃO,168
MASTER,FALSE,222,br1,FALSE,FALSE,RANKED_SOLO_5x5,206,FALSE,sidera1,414
MASTER,FALSE,85,br1,FALSE,FALSE,RANKED_SOLO_5x5,54,FALSE,Chorong,308
MASTER,FALSE,100,br1,FALSE,FALSE,RANKED_SOLO_5x5,82,FALSE,zzboring,50
MASTER,TRUE,151,br1,FALSE,FALSE,RANKED_SOLO_5x5,114,FALSE,Blazar1 ,402
MASTER,FALSE,74,br1,FALSE,TRUE,RANKED_SOLO_5x5,46,FALSE,Hin,83
MASTER,TRUE,366,br1,FALSE,FALSE,RANKED_SOLO_5x5,352,FALSE,Sushi de Paçoca ,41
MASTER,TRUE,463,br1,FALSE,TRUE,RANKED_SOLO_5x5,458,FALSE,CrazyHorse,238
MASTER,TRUE,447,br1,FALSE,FALSE,RANKED_SOLO_5x5,435,FALSE,saquedeviski,264
MASTER,FALSE,393,br1,FALSE,FALSE,RANKED_SOLO_5x5,376,TRUE,JUGKING,72
MASTER,TRUE,385,br1,FALSE,FALSE,RANKED_SOLO_5x5,373,FALSE,treevor,471
MASTER,FALSE,94,br1,FALSE,FALSE,RANKED_SOLO_5x5,78,TRUE,KONO POWA,22
MASTER,TRUE,388,br1,FALSE,FALSE,RANKED_SOLO_5x5,352,FALSE,Sudion 3 e faixa,217
MASTER,FALSE,193,br1,FALSE,FALSE,RANKED_SOLO_5x5,125,FALSE,Silver Serpent 2,27
MASTER,FALSE,362,br1,FALSE,FALSE,RANKED_SOLO_5x5,336,TRUE,Raykrom,1
MASTER,FALSE,163,br1,FALSE,FALSE,RANKED_SOLO_5x5,133,FALSE,EVERYTIME l DIE ,73
MASTER,FALSE,145,br1,FALSE,FALSE,RANKED_SOLO_5x5,119,FALSE,NiceYami eSports,66
MASTER,TRUE,257,br1,FALSE,TRUE,RANKED_SOLO_5x5,254,FALSE,rafaamalalika,286
MASTER,FALSE,233,br1,FALSE,FALSE,RANKED_SOLO_5x5,237,TRUE,RATO APELAUMMM,15
MASTER,TRUE,318,br1,FALSE,FALSE,RANKED_SOLO_5x5,285,FALSE,bard gaming,289
MASTER,FALSE,49,br1,FALSE,TRUE,RANKED_SOLO_5x5,41,FALSE,Duclou,1
MASTER,FALSE,193,br1,FALSE,FALSE,RANKED_SOLO_5x5,153,FALSE,Darius Gaúcho,12
MASTER,FALSE,157,br1,FALSE,FALSE,RANKED_SOLO_5x5,155,TRUE,dies irae II ,78
MASTER,FALSE,118,br1,FALSE,FALSE,RANKED_SOLO_5x5,75,FALSE,Roarala,204
MASTER,TRUE,361,br1,FALSE,FALSE,RANKED_SOLO_5x5,359,FALSE,Ie chat blanc,0
MASTER,FALSE,182,br1,FALSE,TRUE,RANKED_SOLO_5x5,148,TRUE,BrunoMaclaudio99,19
MASTER,TRUE,439,br1,FALSE,FALSE,RANKED_SOLO_5x5,436,FALSE,riawu,337
MASTER,TRUE,249,br1,FALSE,FALSE,RANKED_SOLO_5x5,248,FALSE,Leroy Melin,122
MASTER,FALSE,207,br1,FALSE,TRUE,RANKED_SOLO_5x5,167,FALSE,Eu Jogo Leve,30
MASTER,FALSE,176,br1,FALSE,TRUE,RANKED_SOLO_5x5,166,FALSE,CantorMisterioso,18
MASTER,TRUE,106,br1,FALSE,FALSE,RANKED_SOLO_5x5,76,FALSE,Talon,124
MASTER,FALSE,408,br1,FALSE,FALSE,RANKED_SOLO_5x5,333,TRUE,SHREK IS LOVEEE,0
MASTER,TRUE,157,br1,FALSE,TRUE,RANKED_SOLO_5x5,121,FALSE,npoarq,451
MASTER,FALSE,136,br1,FALSE,FALSE,RANKED_SOLO_5x5,111,FALSE,Mönarch,111
MASTER,FALSE,403,br1,FALSE,FALSE,RANKED_SOLO_5x5,316,FALSE,llAPOLO FEGUII,0
MASTER,FALSE,234,br1,FALSE,FALSE,RANKED_SOLO_5x5,229,TRUE,angelic,30
MASTER,FALSE,236,br1,FALSE,FALSE,RANKED_SOLO_5x5,202,FALSE,o menino Luigi,44
MASTER,TRUE,383,br1,FALSE,TRUE,RANKED_SOLO_5x5,349,FALSE,Jequiti Rage Boy,206
MASTER,FALSE,226,br1,FALSE,FALSE,RANKED_SOLO_5x5,214,TRUE,bugi,522
MASTER,TRUE,287,br1,FALSE,FALSE,RANKED_SOLO_5x5,294,FALSE,Kosü,23
MASTER,FALSE,283,br1,FALSE,FALSE,RANKED_SOLO_5x5,283,TRUE,Kodaline,1
MASTER,FALSE,139,br1,FALSE,TRUE,RANKED_SOLO_5x5,133,TRUE,Hïkki,1
MASTER,FALSE,261,br1,FALSE,TRUE,RANKED_SOLO_5x5,248,FALSE,Nutria Gomosa,382
MASTER,TRUE,526,br1,FALSE,FALSE,RANKED_SOLO_5x5,498,FALSE,Corgan,148
MASTER,FALSE,274,br1,FALSE,FALSE,RANKED_SOLO_5x5,268,FALSE,obscure past,449
MASTER,TRUE,348,br1,FALSE,FALSE,RANKED_SOLO_5x5,305,FALSE,no one saves you,297
MASTER,FALSE,87,br1,FALSE,FALSE,RANKED_SOLO_5x5,62,TRUE,The orange seed,1
MASTER,FALSE,544,br1,FALSE,FALSE,RANKED_SOLO_5x5,535,FALSE,Fëanor s2,278
MASTER,FALSE,138,br1,FALSE,FALSE,RANKED_SOLO_5x5,137,FALSE,QuemSera,25
MASTER,FALSE,63,br1,FALSE,FALSE,RANKED_SOLO_5x5,50,FALSE,Río,23
MASTER,FALSE,68,br1,FALSE,FALSE,RANKED_SOLO_5x5,56,FALSE,TocadorDeFlauta,3
MASTER,FALSE,70,br1,FALSE,FALSE,RANKED_SOLO_5x5,58,FALSE,Pantu Gleeb,181
MASTER,TRUE,637,br1,FALSE,FALSE,RANKED_SOLO_5x5,601,FALSE,Depressive Shiji,149
MASTER,FALSE,54,br1,FALSE,TRUE,RANKED_SOLO_5x5,44,TRUE,MEGA HAMBURGER,1
MASTER,FALSE,235,br1,FALSE,TRUE,RANKED_SOLO_5x5,151,TRUE,Kenshïn,1
MASTER,TRUE,265,br1,FALSE,TRUE,RANKED_SOLO_5x5,261,FALSE,RD ManoLu7,198
MASTER,FALSE,59,br1,FALSE,FALSE,RANKED_SOLO_5x5,65,TRUE,Attack,53
MASTER,FALSE,128,br1,FALSE,FALSE,RANKED_SOLO_5x5,101,FALSE,Jungle dele SZ,0
MASTER,FALSE,138,br1,FALSE,FALSE,RANKED_SOLO_5x5,113,FALSE,Dxceiver,181
MASTER,TRUE,115,br1,FALSE,FALSE,RANKED_SOLO_5x5,101,FALSE,chiken bloodmoon,431
MASTER,FALSE,182,br1,FALSE,FALSE,RANKED_SOLO_5x5,110,FALSE,cant stop myself,16
MASTER,FALSE,79,br1,FALSE,TRUE,RANKED_SOLO_5x5,65,FALSE,Yásu0,333
MASTER,FALSE,173,br1,FALSE,FALSE,RANKED_SOLO_5x5,175,FALSE,Tilápia Manhosa,0
MASTER,TRUE,185,br1,FALSE,FALSE,RANKED_SOLO_5x5,165,FALSE,Lëthal Prësence,50
MASTER,FALSE,136,br1,FALSE,FALSE,RANKED_SOLO_5x5,122,FALSE,The HalloweeN,265
MASTER,FALSE,157,br1,FALSE,FALSE,RANKED_SOLO_5x5,99,FALSE,Shiroi Kenshi,78
MASTER,FALSE,183,br1,FALSE,FALSE,RANKED_SOLO_5x5,160,FALSE,VendedorDeFrutas,189
MASTER,TRUE,331,br1,FALSE,FALSE,RANKED_SOLO_5x5,313,FALSE,Kat Fofoqueira,444
MASTER,FALSE,555,br1,FALSE,FALSE,RANKED_SOLO_5x5,525,TRUE,Rei Piontkovsky,50
MASTER,FALSE,297,br1,FALSE,FALSE,RANKED_SOLO_5x5,282,TRUE,Doorf,110
MASTER,TRUE,425,br1,FALSE,FALSE,RANKED_SOLO_5x5,433,FALSE,supp gap btw,76
MASTER,FALSE,1087,br1,FALSE,FALSE,RANKED_SOLO_5x5,1061,TRUE,Guinjo,16
MASTER,FALSE,634,br1,FALSE,FALSE,RANKED_SOLO_5x5,637,TRUE,Anpanman1,35
MASTER,FALSE,83,br1,FALSE,FALSE,RANKED_SOLO_5x5,73,FALSE,Eugeo1,0
MASTER,TRUE,167,br1,FALSE,FALSE,RANKED_SOLO_5x5,130,FALSE,happy tristana,161
MASTER,FALSE,248,br1,FALSE,FALSE,RANKED_SOLO_5x5,225,FALSE,HeyRob,183
MASTER,FALSE,129,br1,FALSE,FALSE,RANKED_SOLO_5x5,123,TRUE,DTY Alkaponne,69
MASTER,TRUE,141,br1,FALSE,FALSE,RANKED_SOLO_5x5,123,FALSE,LsK Kaio,132
MASTER,FALSE,239,br1,FALSE,FALSE,RANKED_SOLO_5x5,214,FALSE,Blaze your heart,516
MASTER,FALSE,634,br1,FALSE,FALSE,RANKED_SOLO_5x5,609,FALSE,Yuumi Mochilinha,192
MASTER,FALSE,297,br1,FALSE,FALSE,RANKED_SOLO_5x5,251,TRUE,l Wolfy,40
MASTER,FALSE,193,br1,FALSE,FALSE,RANKED_SOLO_5x5,169,FALSE,II Jhöny II,119
MASTER,FALSE,334,br1,FALSE,FALSE,RANKED_SOLO_5x5,329,FALSE,Xunioo,395
MASTER,FALSE,533,br1,FALSE,FALSE,RANKED_SOLO_5x5,486,TRUE,É o Gusta tfpn,55
MASTER,FALSE,222,br1,FALSE,FALSE,RANKED_SOLO_5x5,172,TRUE,Luisaa ,1
MASTER,FALSE,217,br1,FALSE,TRUE,RANKED_SOLO_5x5,207,TRUE,Tengalos,1
MASTER,TRUE,256,br1,FALSE,FALSE,RANKED_SOLO_5x5,253,FALSE,MyTz,344
MASTER,TRUE,238,br1,FALSE,FALSE,RANKED_SOLO_5x5,231,FALSE,dont be a hero,174
MASTER,TRUE,429,br1,FALSE,FALSE,RANKED_SOLO_5x5,394,FALSE,nunu reninha,59
MASTER,FALSE,131,br1,FALSE,FALSE,RANKED_SOLO_5x5,80,FALSE,Pellegrino1337,41
MASTER,FALSE,559,br1,FALSE,FALSE,RANKED_SOLO_5x5,525,FALSE,ZUAO 34,290
MASTER,TRUE,305,br1,FALSE,FALSE,RANKED_SOLO_5x5,256,FALSE,Sabrynne,132
MASTER,TRUE,591,br1,FALSE,TRUE,RANKED_SOLO_5x5,598,FALSE,Lc0 Roninja,252
MASTER,FALSE,208,br1,FALSE,FALSE,RANKED_SOLO_5x5,176,FALSE,Hidee,79
MASTER,TRUE,179,br1,FALSE,FALSE,RANKED_SOLO_5x5,154,FALSE,MakerBeTTer,152
MASTER,FALSE,378,br1,FALSE,FALSE,RANKED_SOLO_5x5,363,FALSE,tsc 6,401
MASTER,FALSE,150,br1,FALSE,FALSE,RANKED_SOLO_5x5,152,TRUE,Broozi,25
MASTER,TRUE,177,br1,FALSE,FALSE,RANKED_SOLO_5x5,173,FALSE,BattIe Beast,288
MASTER,TRUE,573,br1,FALSE,FALSE,RANKED_SOLO_5x5,556,FALSE,FA Leokyar,274
MASTER,FALSE,248,br1,FALSE,FALSE,RANKED_SOLO_5x5,213,FALSE,cants,364
MASTER,FALSE,86,br1,FALSE,FALSE,RANKED_SOLO_5x5,62,FALSE,Welspergy,45
MASTER,FALSE,111,br1,FALSE,FALSE,RANKED_SOLO_5x5,86,TRUE,blessed focus,136
MASTER,TRUE,223,br1,FALSE,FALSE,RANKED_SOLO_5x5,185,FALSE,seeds of hope,143
MASTER,FALSE,282,br1,FALSE,FALSE,RANKED_SOLO_5x5,275,TRUE,Pirattaa,91
MASTER,TRUE,466,br1,FALSE,FALSE,RANKED_SOLO_5x5,458,FALSE,ISS Studart,228
MASTER,FALSE,738,br1,FALSE,FALSE,RANKED_SOLO_5x5,714,FALSE,Rato Wilson,352
MASTER,TRUE,250,br1,FALSE,TRUE,RANKED_SOLO_5x5,241,FALSE,Ráfinha,406
MASTER,FALSE,263,br1,FALSE,FALSE,RANKED_SOLO_5x5,238,FALSE,GOD DIFF,0
MASTER,TRUE,209,br1,FALSE,TRUE,RANKED_SOLO_5x5,199,FALSE,Namiru,166
MASTER,TRUE,442,br1,FALSE,FALSE,RANKED_SOLO_5x5,366,FALSE,Nightmare Sona,69
MASTER,FALSE,172,br1,FALSE,TRUE,RANKED_SOLO_5x5,150,TRUE,Disasters,1
MASTER,TRUE,258,br1,FALSE,FALSE,RANKED_SOLO_5x5,258,FALSE,Molho Neles,295
MASTER,TRUE,189,br1,FALSE,TRUE,RANKED_SOLO_5x5,194,FALSE,Thormetic,143
MASTER,TRUE,670,br1,FALSE,FALSE,RANKED_SOLO_5x5,637,FALSE,l Guizao l ,473
MASTER,TRUE,580,br1,FALSE,FALSE,RANKED_SOLO_5x5,540,FALSE,Lez1nho,88
MASTER,FALSE,169,br1,FALSE,FALSE,RANKED_SOLO_5x5,133,FALSE,9Dragon,161
MASTER,FALSE,463,br1,FALSE,FALSE,RANKED_SOLO_5x5,433,TRUE,O Bháskara,0
MASTER,TRUE,106,br1,FALSE,FALSE,RANKED_SOLO_5x5,101,FALSE,Pénthos,90
MASTER,FALSE,120,br1,FALSE,FALSE,RANKED_SOLO_5x5,101,FALSE,tears up,116
MASTER,FALSE,72,br1,FALSE,TRUE,RANKED_SOLO_5x5,43,TRUE,Vaxei,1
MASTER,FALSE,466,br1,FALSE,FALSE,RANKED_SOLO_5x5,442,FALSE,Nytre,313
MASTER,FALSE,59,br1,FALSE,TRUE,RANKED_SOLO_5x5,45,TRUE,korean soup,1
MASTER,FALSE,325,br1,FALSE,FALSE,RANKED_SOLO_5x5,321,FALSE,Péricles do PCC,3
MASTER,TRUE,203,br1,FALSE,FALSE,RANKED_SOLO_5x5,157,FALSE,mbappekaneguisa,460
MASTER,TRUE,202,br1,FALSE,TRUE,RANKED_SOLO_5x5,198,FALSE,Lulinha,171
MASTER,TRUE,364,br1,FALSE,FALSE,RANKED_SOLO_5x5,305,FALSE,blz animal,386
MASTER,FALSE,376,br1,FALSE,FALSE,RANKED_SOLO_5x5,375,FALSE,Deep Web Janna,50
MASTER,FALSE,258,br1,FALSE,FALSE,RANKED_SOLO_5x5,259,TRUE,O Blood,1
MASTER,TRUE,399,br1,FALSE,FALSE,RANKED_SOLO_5x5,397,FALSE,Licantropo,187
MASTER,FALSE,49,br1,FALSE,FALSE,RANKED_SOLO_5x5,19,FALSE,Copico,369
MASTER,FALSE,99,br1,FALSE,TRUE,RANKED_SOLO_5x5,93,FALSE,Zen Ohh,331
MASTER,TRUE,178,br1,FALSE,FALSE,RANKED_SOLO_5x5,131,FALSE,dtsk,291
MASTER,TRUE,436,br1,FALSE,FALSE,RANKED_SOLO_5x5,404,FALSE,Carlão Dentista ,71
MASTER,FALSE,95,br1,FALSE,TRUE,RANKED_SOLO_5x5,87,TRUE,Ipiupiu,1
MASTER,TRUE,332,br1,FALSE,TRUE,RANKED_SOLO_5x5,312,FALSE,malìgno,135
MASTER,FALSE,312,br1,FALSE,TRUE,RANKED_SOLO_5x5,304,FALSE,Feipz,390
MASTER,TRUE,512,br1,FALSE,FALSE,RANKED_SOLO_5x5,473,FALSE,LuanQ,207
MASTER,FALSE,346,br1,FALSE,TRUE,RANKED_SOLO_5x5,341,FALSE,Éverly,367
MASTER,TRUE,240,br1,FALSE,FALSE,RANKED_SOLO_5x5,227,FALSE,CR JV CAMISA 33,291
